Timestamp,Batch_ID,Product_Code,Machine_ID,Shift,Material_Type,Target_Tube_OD_mm,Target_Tube_ID_mm,Target_Wall_Thickness_mm,OD_Tolerance_mm,ID_Tolerance_mm,Wall_Tolerance_mm,Braid_Layers_Planned,Braid_Type_Planned,Cover_Required,Final_Customer_OD_mm,Vacuum_bar,Screw_RPM,Zone1_Temp_C,Zone2_Temp_C,Zone3_Temp_C,Die_Temp_C,Melt_Pressure_bar,Puller_Speed_m_min,Line_Speed_m_min,Cooling_Water_Temp_C,Material_Moisture_pct,Actual_Tube_OD_mm,Actual_Tube_ID_mm,Actual_Wall_Thickness_mm,OD_Deviation_mm,ID_Deviation_mm,Wall_Deviation_mm,Adjustment_Count,Defect_Status,Defect_Type
2026-01-01 04:15:00,B100085,TP-113,EXT-01,B,PA12,4.0,2.5,0.75,0.1,0.1,0.1,1,Polyester,No,4.451,-0.4968,53.98,184.84,195.65,203.21,209.57,144.14,19.275,19.168,20.48,0.0967,4.057,2.575,0.747,0.057,0.075,-0.003,1,Pass,None
2026-01-01 04:18:00,B100086,TP-108,EXT-02,A,PU,10.0,8.5,0.75,0.15,0.15,0.12,2,Aramid,No,11.589,-0.6126,56.38,176.71,180.22,181.02,181.26,176.0,16.431,15.47,19.94,0.0616,9.993,8.461,0.776,-0.007,-0.039,0.026,1,Pass,None
2026-01-01 04:21:00,B100087,TP-114,EXT-02,C,PA11,10.0,7.0,1.5,0.15,0.15,0.1,2,Polyester,No,11.338,-0.5978,62.84,193.2,201.41,210.79,209.88,184.71,13.113,13.49,23.5,0.0786,10.12,7.017,1.56,0.12,0.017,0.06,2,Pass,None
2026-01-01 04:24:00,B100088,TP-103,EXT-02,B,PA12,8.0,6.5,0.75,0.1,0.1,0.08,2,Aramid,Yes,11.071,-0.5477,49.57,184.64,208.18,202.76,212.21,153.85,14.664,14.252,25.85,0.0881,8.011,6.584,0.695,0.011,0.084,-0.055,1,Pass,None
2026-01-01 04:27:00,B100089,TP-107,EXT-01,B,Hytrel,10.0,7.0,1.5,0.15,0.15,0.12,0,None,Yes,11.428,-0.648,55.63,180.5,182.72,193.53,198.89,197.84,16.587,16.334,20.87,0.0981,9.928,7.047,1.437,-0.072,0.047,-0.063,0,Pass,None
2026-01-01 04:30:00,B100090,TP-114,EXT-01,C,PA12,8.0,6.0,1.0,0.1,0.1,0.08,1,Aramid,No,8.701,-0.5471,50.8,191.96,208.79,201.59,211.07,152.57,15.855,15.922,23.07,0.0943,7.941,6.082,0.922,-0.059,0.082,-0.078,0,Pass,None
2026-01-01 04:33:00,B100091,TP-110,EXT-03,A,Hytrel,16.0,11.0,2.5,0.2,0.2,0.08,3,Polyester,Yes,19.246,-0.7806,68.36,173.9,184.2,195.79,192.83,205.1,14.801,14.75,20.34,0.0662,15.969,10.956,2.506,-0.031,-0.044,0.006,0,Pass,None
2026-01-01 04:36:00,B100092,TP-115,EXT-02,B,PA11,10.0,7.5,1.25,0.15,0.15,0.12,1,Polyester,Yes,11.725,-0.7204,50.93,186.33,208.08,204.79,213.27,150.09,16.059,16.863,22.26,0.0417,10.004,7.601,1.199,0.004,0.101,-0.051,2,Pass,None
2026-01-01 04:39:00,B100093,TP-113,EXT-01,B,PA11,16.0,14.5,0.75,0.2,0.2,0.08,2,Polyester,Yes,18.427,-0.6642,62.79,187.12,206.31,211.65,220.55,190.9,12.902,12.298,18.73,0.0877,16.015,14.563,0.734,0.015,0.063,-0.016,1,Pass,None
2026-01-01 04:42:00,B100094,TP-107,EXT-03,A,PA11,6.0,2.0,2.0,0.1,0.1,0.08,2,Polyester,Yes,8.594,-0.5322,41.1,189.32,199.36,207.81,210.35,150.67,16.993,16.859,19.87,0.0858,5.835,1.903,1.961,-0.165,-0.097,-0.039,1,Fail,OD Out of Tolerance
2026-01-01 04:45:00,B100095,TP-109,EXT-03,A,Hytrel,6.0,3.5,1.25,0.1,0.1,0.15,3,Polyester,Yes,10.001,-0.5228,53.37,176.78,190.4,197.87,196.05,140.2,17.827,18.102,19.78,0.0427,5.95,3.406,1.243,-0.05,-0.094,-0.007,0,Pass,None
2026-01-01 04:48:00,B100096,TP-120,EXT-03,A,PA11,8.0,6.0,1.0,0.1,0.1,0.12,1,Aramid,Yes,9.88,-0.5789,59.43,185.48,201.02,211.94,215.33,139.84,17.845,17.69,21.64,0.1025,8.0,5.985,1.012,0.0,-0.015,0.012,3,Pass,None
2026-01-01 04:51:00,B100097,TP-120,EXT-01,A,PA12,4.0,1.0,1.5,0.1,0.1,0.12,3,Aramid,No,6.16,-0.5077,52.15,185.33,199.1,205.42,204.4,151.73,19.161,19.16,19.08,0.0751,4.043,0.951,1.543,0.043,-0.049,0.043,1,Pass,None
2026-01-01 04:54:00,B100098,TP-101,EXT-02,C,PA12,12.0,7.0,2.5,0.15,0.15,0.08,1,SS Wire,Yes,13.796,-0.6466,62.86,186.17,198.59,208.38,210.87,183.96,13.839,14.743,16.4,0.0661,12.067,7.097,2.49,0.067,0.097,-0.01,3,Pass,None
2026-01-01 04:57:00,B100099,TP-115,EXT-03,A,PVDF,8.0,3.0,2.5,0.1,0.1,0.08,1,Aramid,No,8.534,-0.6399,57.4,208.3,216.6,231.23,220.81,188.87,18.631,18.654,18.57,0.0771,8.05,2.987,2.517,0.05,-0.013,0.017,1,Pass,None
2026-01-01 05:00:00,B100100,TP-110,EXT-03,A,PVDF,8.0,5.5,1.25,0.1,0.1,0.1,1,Polyester,No,8.58,-0.5291,56.7,209.45,216.27,230.07,218.3,176.98,17.584,18.074,21.56,0.1064,7.901,5.572,1.17,-0.099,0.072,-0.08,0,Pass,None
2026-01-01 05:03:00,B100101,TP-101,EXT-01,C,Hytrel,10.0,5.0,2.5,0.15,0.15,0.1,2,Polyester,No,11.361,-0.7139,59.07,178.61,189.36,189.76,199.26,236.31,16.193,16.421,20.02,0.1412,10.027,4.95,2.528,0.027,-0.05,0.028,2,Pass,None
2026-01-01 05:06:00,B100102,TP-113,EXT-03,B,PA12,4.0,2.0,1.0,0.1,0.1,0.1,1,Polyester,Yes,5.818,-0.4794,50.99,194.17,194.38,202.58,204.08,130.82,18.365,18.623,20.55,0.0683,4.087,1.942,1.052,0.087,-0.058,0.052,1,Pass,None
2026-01-01 05:09:00,B100103,TP-101,EXT-02,C,PVDF,8.0,3.0,2.5,0.1,0.1,0.08,1,SS Wire,Yes,9.822,-0.6103,49.92,211.38,214.54,223.07,225.74,176.13,17.3,17.231,22.66,0.0631,7.945,2.933,2.502,-0.055,-0.067,0.002,0,Pass,None
2026-01-01 05:12:00,B100104,TP-107,EXT-02,C,PU,20.0,15.0,2.5,0.2,0.2,0.15,3,SS Wire,No,22.255,-0.7824,69.0,167.89,181.82,187.55,191.51,231.57,7.703,7.133,19.95,0.092,19.929,14.849,2.518,-0.071,-0.151,0.018,2,Pass,None
2026-01-01 05:15:00,B100105,TP-114,EXT-02,A,PU,12.0,9.0,1.5,0.15,0.15,0.1,2,SS Wire,No,12.921,-0.6899,59.15,163.12,179.71,182.91,190.5,167.91,15.034,15.415,21.8,0.0383,11.989,8.984,1.494,-0.011,-0.016,-0.006,0,Pass,None
2026-01-01 05:18:00,B100106,TP-117,EXT-03,B,PA11,12.0,9.0,1.5,0.15,0.15,0.15,2,Polyester,Yes,14.933,-0.6849,57.12,189.3,197.77,207.75,208.09,181.44,17.552,17.747,27.34,0.1032,11.856,8.804,1.527,-0.144,-0.196,0.027,2,Fail,ID Out of Tolerance
2026-01-01 05:21:00,B100107,TP-109,EXT-01,A,PA12,10.0,7.0,1.5,0.15,0.15,0.1,0,None,Yes,10.923,-0.6753,48.17,181.29,193.99,202.06,210.08,164.03,15.896,16.083,21.05,0.038,9.94,6.897,1.504,-0.06,-0.103,0.004,1,Pass,None
2026-01-01 05:24:00,B100108,TP-117,EXT-02,B,PA12,10.0,8.5,0.75,0.15,0.15,0.1,3,Polyester,Yes,12.512,-0.6118,49.82,187.61,189.45,206.2,206.8,147.69,15.65,15.598,21.49,0.0377,9.969,8.498,0.739,-0.031,-0.002,-0.011,0,Pass,None
2026-01-01 05:27:00,B100109,TP-117,EXT-03,C,PVDF,20.0,15.0,2.5,0.2,0.2,0.08,2,Polyester,Yes,22.277,-0.816,71.15,208.33,221.64,227.54,229.67,249.26,9.927,9.701,22.95,0.1408,20.025,14.903,2.544,0.025,-0.097,0.044,1,Pass,None
2026-01-01 05:30:00,B100110,TP-109,EXT-02,C,PA11,20.0,16.0,2.0,0.2,0.2,0.12,3,Polyester,No,21.625,-0.8909,74.53,195.57,205.75,205.15,212.92,219.7,11.887,12.35,19.96,0.0274,20.067,16.026,2.009,0.067,0.026,0.009,2,Pass,None
2026-01-01 05:33:00,B100111,TP-104,EXT-01,C,PA12,8.0,3.0,2.5,0.1,0.1,0.08,1,Aramid,No,8.795,-0.6314,53.25,188.07,193.64,202.94,201.99,189.19,16.049,16.163,20.52,0.1261,8.112,3.077,2.504,0.112,0.077,0.004,2,Fail,OD Out of Tolerance
2026-01-01 05:36:00,B100112,TP-114,EXT-01,A,PA11,20.0,18.5,0.75,0.2,0.2,0.12,0,None,Yes,21.337,-0.7388,83.82,196.22,205.6,202.42,210.15,239.4,13.357,12.717,21.76,0.1412,20.045,18.603,0.729,0.045,0.103,-0.021,3,Pass,None
2026-01-01 05:39:00,B100113,TP-101,EXT-02,A,Hytrel,4.0,2.0,1.0,0.1,0.1,0.15,2,SS Wire,No,4.944,-0.4916,43.0,181.3,195.94,185.43,188.35,123.43,16.645,16.627,22.49,0.0816,3.935,1.908,1.016,-0.065,-0.092,0.016,3,Fail,Temperature Instability
2026-01-01 05:42:00,B100114,TP-118,EXT-03,B,PA12,8.0,5.5,1.25,0.1,0.1,0.1,2,SS Wire,No,9.669,-0.5644,55.42,182.89,191.84,206.94,208.74,189.17,15.586,15.479,19.67,0.0919,8.078,5.585,1.24,0.078,0.085,-0.01,0,Pass,None
2026-01-01 05:45:00,B100115,TP-108,EXT-02,A,PU,8.0,4.0,2.0,0.1,0.1,0.15,3,Polyester,Yes,11.087,-0.6618,59.66,164.93,175.54,186.26,189.59,180.22,15.318,14.399,23.4,0.0345,8.191,4.038,2.049,0.191,0.038,0.049,2,Fail,OD Out of Tolerance
2026-01-01 05:48:00,B100116,TP-116,EXT-03,B,PU,12.0,7.0,2.5,0.15,0.15,0.12,0,None,Yes,13.452,-0.688,64.13,166.96,171.76,185.69,185.18,199.69,17.902,17.64,25.87,0.0561,12.013,7.009,2.501,0.013,0.009,0.001,0,Pass,None
2026-01-01 05:51:00,B100117,TP-115,EXT-02,C,PU,12.0,7.0,2.5,0.15,0.15,0.08,2,SS Wire,Yes,15.029,-0.6822,62.08,164.18,181.79,191.35,187.54,168.98,14.258,15.167,17.22,,12.187,7.275,2.441,0.187,0.275,-0.059,1,Fail,ID Out of Tolerance
2026-01-01 05:54:00,B100118,TP-110,EXT-02,A,PA11,10.0,5.0,2.5,0.15,0.15,0.08,0,None,Yes,11.101,-0.6549,61.35,191.03,202.62,203.3,209.1,159.16,14.513,13.687,22.98,0.0812,10.02,4.996,2.496,0.02,-0.004,-0.004,0,Pass,None
2026-01-01 05:57:00,B100119,TP-120,EXT-01,C,Hytrel,6.0,4.5,0.75,0.1,0.1,0.12,1,Polyester,Yes,7.697,-0.5074,50.68,178.21,186.41,186.68,203.03,175.31,13.537,13.133,21.77,0.0855,6.095,4.618,0.746,0.095,0.118,-0.004,2,Fail,ID Out of Tolerance
2026-01-01 06:00:00,B100120,TP-116,EXT-02,C,Hytrel,10.0,8.0,1.0,0.15,0.15,0.12,3,Aramid,No,12.1,-0.6089,64.31,176.51,188.91,190.51,192.86,195.75,13.86,13.008,21.26,0.0812,10.164,8.03,1.056,0.164,0.03,0.056,1,Fail,OD Out of Tolerance
2026-01-01 06:03:00,B100121,TP-118,EXT-01,C,Hytrel,6.0,4.0,1.0,0.1,0.1,0.08,2,SS Wire,Yes,8.322,-0.5435,56.82,177.0,185.77,186.52,196.76,178.79,18.25,17.696,22.82,0.0707,5.965,3.944,1.011,-0.035,-0.056,0.011,0,Pass,None
2026-01-01 06:06:00,B100122,TP-102,EXT-03,A,PA12,10.0,7.0,1.5,0.15,0.15,0.12,1,SS Wire,No,10.472,-0.6593,51.74,183.23,196.39,202.55,202.81,211.43,16.443,15.8,25.45,0.0404,9.998,6.869,1.553,-0.002,-0.131,0.053,3,Pass,None
2026-01-01 06:09:00,B100123,TP-110,EXT-01,A,PA11,8.0,3.0,2.5,0.1,0.1,0.15,2,SS Wire,Yes,10.444,-0.5676,54.81,194.03,204.1,212.33,213.94,203.74,15.228,14.813,22.64,0.082,7.964,3.031,2.478,-0.036,0.031,-0.022,0,Pass,None
2026-01-01 06:12:00,B100124,TP-120,EXT-03,A,PA12,20.0,16.0,2.0,0.2,0.2,0.08,1,Aramid,Yes,21.614,-0.8652,62.26,188.73,195.56,206.19,212.15,243.29,9.928,10.528,24.4,0.042,20.005,16.116,1.951,0.005,0.116,-0.049,1,Pass,None
2026-01-01 06:15:00,B100125,TP-117,EXT-01,A,Hytrel,16.0,13.0,1.5,0.2,0.2,0.15,1,Polyester,No,16.809,-0.7134,72.01,173.95,186.12,199.11,189.7,221.08,16.148,16.465,21.9,0.0594,16.075,13.023,1.538,0.075,0.023,0.038,0,Pass,None
2026-01-01 06:18:00,B100126,TP-110,EXT-02,A,PA11,6.0,2.0,2.0,0.1,0.1,0.12,0,None,No,6.0,-0.4764,51.52,186.83,202.37,211.48,215.62,149.68,22.153,22.063,22.91,0.131,5.849,2.082,1.898,-0.151,0.082,-0.102,3,Fail,OD Out of Tolerance
2026-01-01 06:21:00,B100127,TP-102,EXT-01,B,PA12,20.0,18.0,1.0,0.2,0.2,0.12,2,Aramid,Yes,23.265,-0.7254,76.74,191.92,198.37,203.38,214.53,231.29,13.07,13.655,20.64,0.0346,19.874,17.864,0.986,-0.126,-0.136,-0.014,0,Pass,None
2026-01-01 06:24:00,B100128,TP-106,EXT-01,A,PA12,12.0,9.0,1.5,0.15,0.15,0.08,2,SS Wire,Yes,14.255,,58.25,193.99,200.41,202.9,208.52,202.42,17.407,17.24,22.09,0.0662,11.944,9.125,1.434,-0.056,0.125,-0.066,1,Pass,None
2026-01-01 06:27:00,B100129,TP-112,EXT-03,A,Hytrel,8.0,5.0,1.5,0.1,0.1,0.12,0,None,Yes,8.809,-0.5653,43.92,177.94,190.33,196.75,195.3,180.77,19.589,19.254,21.32,0.1035,7.769,4.816,1.446,-0.231,-0.184,-0.054,3,Fail,ID Out of Tolerance
2026-01-01 06:30:00,B100130,TP-113,EXT-01,C,PA12,10.0,8.0,1.0,0.15,0.15,0.1,0,None,No,10.0,-0.6007,69.19,185.55,192.0,198.88,207.85,169.74,19.486,19.335,22.27,0.0933,10.012,7.983,1.007,0.012,-0.017,0.007,1,Pass,None
2026-01-01 06:33:00,B100131,TP-119,EXT-02,C,PVDF,6.0,3.0,1.5,0.1,0.1,0.1,1,Aramid,Yes,8.043,,51.06,211.19,223.63,212.29,225.82,119.47,16.757,16.202,17.86,0.0803,6.061,3.08,1.485,0.061,0.08,-0.015,2,Fail,Temperature Instability
2026-01-01 06:36:00,B100132,TP-102,EXT-03,C,Hytrel,4.0,2.0,1.0,0.1,0.1,0.15,1,Aramid,Yes,6.115,-0.4984,42.6,178.88,188.24,196.56,205.86,111.76,16.619,15.959,19.21,0.0516,3.946,1.889,1.007,-0.054,-0.111,0.007,3,Fail,ID Out of Tolerance
2026-01-01 06:39:00,B100133,TP-108,EXT-02,A,PA11,8.0,4.0,2.0,0.1,0.1,0.08,0,None,Yes,9.039,-0.5681,58.93,191.16,201.67,210.94,216.34,181.57,19.7,19.931,24.97,0.1263,7.993,4.062,1.959,-0.007,0.062,-0.041,0,Pass,None
2026-01-01 06:42:00,B100134,TP-106,EXT-01,B,Hytrel,16.0,11.0,2.5,0.2,0.2,0.08,2,Aramid,Yes,17.845,-0.738,74.58,180.87,184.39,201.28,201.6,213.9,11.064,11.18,25.49,0.0404,16.112,10.996,2.57,0.112,-0.004,0.07,2,Pass,None
2026-01-01 06:45:00,B100135,TP-120,EXT-02,B,PA12,8.0,4.0,2.0,0.1,0.1,0.1,2,Aramid,Yes,10.873,-0.5585,52.19,183.76,205.96,207.79,216.62,184.97,14.549,14.098,17.67,,7.903,3.915,1.995,-0.097,-0.085,-0.005,0,Pass,None
2026-01-01 06:48:00,B100136,TP-104,EXT-02,A,PVDF,8.0,5.5,1.25,0.1,0.1,0.12,1,Aramid,Yes,10.402,-0.5129,52.7,204.24,227.44,226.24,233.38,142.09,14.59,14.753,20.58,0.075,7.951,5.302,1.304,-0.049,-0.198,0.054,2,Fail,ID Out of Tolerance
2026-01-01 06:51:00,B100137,TP-105,EXT-01,C,Hytrel,20.0,18.5,0.75,0.2,0.2,0.08,2,Polyester,No,21.22,-0.7734,71.19,178.45,195.46,193.75,197.51,248.51,10.763,10.941,20.13,0.0491,19.988,18.484,0.748,-0.012,-0.016,-0.002,1,Pass,None
2026-01-01 06:54:00,B100138,TP-106,EXT-01,B,PU,20.0,15.0,2.5,0.2,0.2,0.15,2,SS Wire,Yes,22.431,-0.8189,64.45,167.46,178.49,181.76,188.1,228.12,7.428,7.217,22.63,0.0588,19.937,14.969,2.495,-0.063,-0.031,-0.005,0,Pass,None
2026-01-01 06:57:00,B100139,TP-103,EXT-02,C,PA12,10.0,7.5,1.25,0.15,0.15,0.12,1,SS Wire,Yes,11.52,-0.6892,52.55,189.55,199.38,203.88,217.44,201.58,12.92,12.587,21.79,0.1581,10.095,7.611,1.232,0.095,0.111,-0.018,5,Pass,None
2026-01-01 07:00:00,B100140,TP-113,EXT-02,A,Hytrel,4.0,1.0,1.5,0.1,0.1,0.15,2,SS Wire,No,5.091,-0.403,56.51,181.77,193.96,198.82,195.04,117.07,17.08,17.357,23.7,0.0415,4.034,1.057,1.483,0.034,0.057,-0.017,1,Pass,None
2026-01-01 07:03:00,B100141,TP-111,EXT-01,B,Hytrel,12.0,10.5,0.75,0.15,0.15,0.1,1,Polyester,Yes,14.127,-0.6409,58.14,170.79,187.04,196.85,197.31,190.86,12.447,12.604,,0.0317,12.042,10.445,0.804,0.042,-0.055,0.054,4,Pass,None
2026-01-01 07:06:00,B100142,TP-112,EXT-02,A,PVDF,16.0,11.0,2.5,0.2,0.2,0.08,1,Aramid,Yes,17.82,-0.7262,60.21,207.16,220.17,228.74,223.95,206.23,14.712,15.321,22.87,0.0525,15.889,11.004,2.452,-0.111,0.004,-0.048,4,Pass,None
2026-01-01 07:09:00,B100143,TP-119,EXT-02,C,Hytrel,20.0,15.0,2.5,0.2,0.2,0.08,0,None,No,20.0,-0.8462,67.74,184.6,188.91,195.43,190.73,244.84,11.012,11.165,21.17,0.0843,20.027,15.07,2.487,0.027,0.07,-0.013,0,Pass,None
2026-01-01 07:12:00,B100144,TP-109,EXT-01,B,PA11,20.0,15.0,2.5,0.2,0.2,0.12,2,Aramid,Yes,22.376,-0.8472,75.36,189.61,210.68,206.4,209.48,264.37,12.039,11.418,20.16,0.1328,19.975,14.897,2.534,-0.025,-0.103,0.034,1,Fail,Melt Pressure Abnormality
2026-01-01 07:15:00,B100145,TP-107,EXT-02,A,PA12,12.0,10.0,1.0,0.15,0.15,0.12,1,Polyester,Yes,14.157,-0.6417,48.92,184.14,203.75,209.64,204.56,199.23,15.442,14.905,23.1,0.0708,11.968,9.908,1.009,-0.032,-0.092,0.009,0,Pass,None
2026-01-01 07:18:00,B100146,TP-108,EXT-03,A,PA11,4.0,2.0,1.0,0.1,0.1,0.12,1,Aramid,Yes,5.321,-0.543,48.87,183.04,202.45,214.28,210.5,124.18,17.828,17.752,21.38,0.0336,4.062,2.052,1.008,0.062,0.052,0.008,2,Pass,None
2026-01-01 07:21:00,B100147,TP-117,EXT-02,B,Hytrel,6.0,3.0,1.5,0.1,0.1,0.15,2,Aramid,Yes,8.171,-0.6521,62.71,177.41,194.1,195.74,200.45,144.97,19.079,19.362,21.75,0.0731,6.18,3.022,1.56,0.18,0.022,0.06,2,Fail,OD Out of Tolerance
2026-01-01 07:24:00,B100148,TP-111,EXT-02,A,PA11,16.0,14.5,0.75,0.2,0.2,0.15,0,None,Yes,16.771,-0.6421,74.56,194.32,202.98,212.22,212.95,173.69,13.614,13.726,25.34,0.1029,16.002,14.611,0.694,0.002,0.111,-0.056,2,Pass,None
2026-01-01 07:27:00,B100149,TP-104,EXT-03,A,PA12,12.0,9.0,1.5,0.15,0.15,0.12,3,SS Wire,No,14.095,-0.6239,61.67,189.31,195.82,207.0,212.04,156.74,14.027,13.811,22.18,0.0809,11.971,8.856,1.547,-0.029,-0.144,0.047,1,Pass,None
2026-01-01 07:30:00,B100150,TP-114,EXT-02,C,PU,10.0,7.5,1.25,0.15,0.15,0.08,1,Polyester,Yes,11.824,-0.645,62.58,162.85,176.86,183.13,188.6,159.99,12.469,11.88,26.86,0.0874,10.204,7.353,1.423,0.204,-0.147,0.173,1,Fail,Wall Thickness Variation
2026-01-01 07:33:00,B100151,TP-115,EXT-01,C,PU,8.0,5.0,1.5,0.1,0.1,0.12,1,Aramid,Yes,10.085,-0.5562,59.73,166.97,178.59,183.96,188.72,151.61,17.337,17.851,16.18,0.0301,7.985,5.029,1.493,-0.015,0.029,-0.007,1,Pass,None
2026-01-01 07:36:00,B100152,TP-105,EXT-02,B,PA12,12.0,10.5,0.75,0.15,0.15,0.15,2,Polyester,Yes,14.632,-0.5852,58.17,187.89,194.86,201.36,206.83,152.89,12.33,12.827,21.98,0.0383,12.013,10.537,0.741,0.013,0.037,-0.009,1,Pass,None
2026-01-01 07:39:00,B100153,TP-112,EXT-02,C,Hytrel,8.0,5.0,1.5,0.1,0.1,0.15,1,Polyester,No,8.631,-0.6077,57.82,177.21,185.93,193.94,205.79,163.3,17.085,16.592,19.22,0.0659,8.076,5.071,1.516,0.076,0.071,0.016,0,Pass,None
2026-01-01 07:42:00,B100154,TP-112,EXT-02,B,PA12,6.0,2.0,2.0,0.1,0.1,0.15,1,Aramid,No,6.581,-0.5395,59.34,182.62,192.23,209.12,206.31,161.42,17.442,17.675,19.68,0.1166,6.074,1.967,2.044,0.074,-0.033,0.044,0,Pass,None
2026-01-01 07:45:00,B100155,TP-104,EXT-01,A,Hytrel,20.0,16.0,2.0,0.2,0.2,0.08,0,None,Yes,20.881,-0.7647,63.68,177.31,184.71,198.36,201.67,238.76,8.551,8.641,20.36,0.0491,20.007,16.005,2.005,0.007,0.005,0.005,4,Pass,None
2026-01-01 07:48:00,B100156,TP-101,EXT-01,C,PA12,8.0,4.0,2.0,0.1,0.1,0.1,1,Polyester,Yes,10.384,-0.6587,56.08,183.74,198.94,207.23,203.27,158.62,16.865,17.105,24.31,0.0768,8.094,3.981,2.043,0.094,-0.019,0.043,1,Pass,None
2026-01-01 07:51:00,B100157,TP-115,EXT-02,A,Hytrel,6.0,3.0,1.5,0.1,0.1,0.12,3,SS Wire,Yes,8.97,-0.5165,52.21,169.51,192.17,198.84,197.03,145.58,17.644,18.176,20.98,0.0754,5.905,2.991,1.454,-0.095,-0.009,-0.046,0,Pass,None
2026-01-01 07:54:00,B100158,TP-113,EXT-03,C,PU,4.0,2.0,1.0,0.1,0.1,0.08,0,None,Yes,5.244,-0.4706,48.12,169.73,181.66,183.54,196.03,133.3,18.551,19.05,19.15,0.0438,3.948,1.985,0.987,-0.052,-0.015,-0.013,0,Pass,None
2026-01-01 07:57:00,B100159,TP-115,EXT-03,B,PU,10.0,8.5,0.75,0.15,0.15,0.1,3,Aramid,Yes,13.689,-0.5016,56.07,167.56,179.72,180.31,190.74,183.71,15.765,15.942,23.65,0.0503,10.022,8.512,0.731,0.022,0.012,-0.019,3,Pass,None
2026-01-01 08:00:00,B100160,TP-108,EXT-03,A,PA12,20.0,16.0,2.0,0.2,0.2,0.08,2,SS Wire,No,21.179,-0.7849,71.16,189.37,191.88,204.37,202.4,226.82,9.826,9.74,19.04,0.0692,20.011,16.073,1.967,0.011,0.073,-0.033,0,Pass,None
2026-01-01 08:03:00,B100161,TP-111,EXT-01,A,PVDF,6.0,3.5,1.25,0.1,0.1,0.08,2,Polyester,No,7.256,-0.5502,51.98,204.86,214.56,224.69,223.87,122.78,18.365,18.26,26.18,0.0594,6.007,3.616,1.202,0.007,0.116,-0.048,2,Fail,ID Out of Tolerance
2026-01-01 08:06:00,B100162,TP-120,EXT-02,C,PA12,6.0,3.0,1.5,0.1,0.1,0.08,2,Aramid,No,7.245,-0.5538,55.99,189.51,197.21,207.7,214.41,150.22,16.062,15.986,18.77,0.1013,6.15,3.083,1.528,0.15,0.083,0.028,1,Fail,OD Out of Tolerance
2026-01-01 08:09:00,B100163,TP-105,EXT-02,C,PA12,6.0,3.0,1.5,0.1,0.1,0.15,0,None,Yes,7.618,-0.4494,52.78,191.09,201.85,207.05,208.35,148.15,15.366,16.321,21.28,0.0579,6.05,3.048,1.511,0.05,0.048,0.011,3,Pass,None
2026-01-01 08:12:00,B100164,TP-114,EXT-02,B,Hytrel,4.0,2.0,1.0,0.1,0.1,0.15,3,Polyester,Yes,7.663,-0.503,46.71,184.02,185.77,199.04,196.9,109.93,19.414,19.43,26.81,0.1043,3.955,1.918,1.017,-0.045,-0.082,0.017,0,Pass,None
2026-01-01 08:15:00,B100165,TP-103,EXT-02,A,PA11,12.0,10.0,1.0,0.15,0.15,0.1,2,SS Wire,Yes,14.705,-0.6046,54.6,195.26,198.12,201.94,209.88,175.81,16.286,16.558,21.19,0.0595,11.868,9.902,0.965,-0.132,-0.098,-0.035,0,Pass,None
2026-01-01 08:18:00,B100166,TP-102,EXT-02,C,PU,8.0,5.5,1.25,0.1,0.1,0.08,2,SS Wire,Yes,10.749,-0.5785,50.84,168.54,183.79,181.81,186.73,148.07,17.491,17.637,23.06,0.0708,7.952,5.57,1.195,-0.048,0.07,-0.055,0,Pass,None
2026-01-01 08:21:00,B100167,TP-120,EXT-01,C,PU,16.0,12.0,2.0,0.2,0.2,0.1,1,Polyester,Yes,18.055,-0.6893,65.71,161.48,175.06,184.63,193.66,215.6,12.427,12.081,21.73,0.1003,15.907,12.056,1.926,-0.093,0.056,-0.074,0,Pass,None
2026-01-01 08:24:00,B100168,TP-103,EXT-03,B,PA11,8.0,5.0,1.5,0.1,0.1,0.1,2,Aramid,Yes,10.318,-0.5256,49.67,191.57,198.49,211.92,210.2,174.56,12.909,13.076,22.0,0.0667,7.984,4.842,1.569,-0.016,-0.158,0.069,2,Fail,ID Out of Tolerance
2026-01-01 08:27:00,B100169,TP-114,EXT-03,B,PVDF,12.0,10.0,1.0,0.15,0.15,0.08,2,Aramid,Yes,14.397,-0.632,63.53,201.31,218.91,233.38,225.59,173.34,17.267,17.035,19.95,0.0578,12.038,9.942,1.047,0.038,-0.058,0.047,2,Pass,None
2026-01-01 08:30:00,B100170,TP-111,EXT-01,C,PA12,4.0,1.5,1.25,0.1,0.1,0.12,0,None,Yes,5.325,-0.5141,49.75,183.72,197.8,201.09,210.4,151.2,14.681,14.35,23.13,0.0679,4.085,1.535,1.284,0.085,0.035,0.034,1,Pass,None
2026-01-01 08:33:00,B100171,TP-117,EXT-02,B,Hytrel,8.0,4.0,2.0,0.1,0.1,0.15,0,None,Yes,8.991,-0.6134,58.92,184.82,186.0,192.16,193.84,167.49,17.455,17.663,25.32,0.1046,8.135,4.058,2.038,0.135,0.058,0.038,1,Fail,OD Out of Tolerance
2026-01-01 08:36:00,B100172,TP-111,EXT-02,A,PA12,8.0,3.0,2.5,0.1,0.1,0.15,2,Polyester,No,9.195,-0.6892,50.01,182.91,198.0,203.31,204.26,174.24,20.198,19.756,17.14,0.0813,7.995,3.059,2.475,-0.005,0.059,-0.025,1,Pass,None
